item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
1772,225,Vote,True,,No location name/address matched,"No formal action recorded. The measure before my agency and the nature of my conflicting interest in the measure is as follows: /\^\K^\ ^Q^ \- n<s^r&i. ^m^i^-r^io^L^p^ y4 ^4\^W (^ -T^^ U^d-4^^<? ^$ 1^ (tcn^t^i' flF ^ A^\^6-TO^ LLC. If disclosure of specific information would violate confidentiality or privilege pursuant to law or rules governing attorneys, a public officer, who is also an attorney, may comply with the disclosure requirements of this section by disclosing the nature of the interest in such a way as to provide the public with notice of the conflict. ^'VL --2^ Date Filed NOTICE: UNDER PROVISIONS OF FLORIDA STATUTES §112.317, A FAILURE TO MAKE ANY REQUIRED DISCLOSURE CONSTITUTES GROUNDS FOR AND MAY BE PUNISHED BY ONE OR MORE OF THE FOLLOWING: IMPEACHMENT, REMOVAL OR SUSPENSION FROM OFFICE OR EMPLOYMENT, DEMOTION, REDUCTION IN SALARY, REPRIMAND, OR A CIVIL PENALTY NOT TO EXCEED $10,000. CE FORM 8B - EF"
1773,226,Unknown,False,,No location name/address matched,Meeting Cancelled
1777,228,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
1779,228,Public Comment,False,,No location name/address matched,"No formal action recorded. Overview of Live Local and Senate Bill 180 Staff Presentation/Comments Mary Gibbs, Community Development Director Nancy Stroud, Land Use Attorney Public Comment None Board Questions or Comments Board Members Jeannin, Jones, Wallace, and Vice Chairman Sheeley"
1780,228,Public Comment,False,,No location name/address matched,"No formal action recorded. Eco-Historic Planning Study Staff Presentation/Comments Mary Gibbs, Community Development Director explained that consultants would make a presentation on the study at the November 18th meeting Public Comment None Board Questions or Comments Board Members Jeannin, Jones, Wallace, and Vice Chairman Sheeley"
1781,229,Administrative,True,,No location name/address matched,Approved agenda
1782,229,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1784,229,Contract Approval,True,,No location name/address matched,Approved Change Order No. 2 to Contract EC 2020-37 STA 1 and authorize the Village Manager to sign the Change Order No. 2 and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council
1785,229,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025-11
1786,229,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025-12
1787,230,Administrative,True,,No location name/address matched,Approved agenda
1788,230,Consent Agenda,True,,No location name/address matched,Approved consent agenda with the correction of the minutes
1789,230,Contract Approval,True,,No location name/address matched,"Approved the renewal contracts with Ronald L. Book, P.A. (annual cost: $42,350) and JEJ & Associates, Inc. (annual cost: $43,560) to provide professional State Legislative and Executive Branch Lobbying Services for a one-year period. Grant the Village Manager the authority to reauthorize the renewal of these contracts for three additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero, approve a contingency fund amount of $4,235 for Ronald L. Book, P.A. and $4,356 for JEJ & Associates, Inc. totaling $8,591 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contracts on behalf of the Village of Estero Council"
1790,230,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for November 6, 2024"
1792,230,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2024-15
1793,230,Budget,False,Budget / Capital Improvement,No location name/address matched,"No formal action recorded. Capital Improvement Program Staff Presentation/Comments Steve Sarkozy, Village Manager David Willems, Public Works Director Council Questions or Comments Councilmembers Ward, Fayhee, Zalucki, Vice Mayor Ribble and Mayor McLain. Public Comments None"
1794,230,Public Comment,False,,No location name/address matched,"No formal action recorded. Vitalink - Placemaking Project Update Staff Presentation/Comments Steve Sarkozy, Village Manager Presentation/Information by Michael Comparato , Vieste, LLC Kathy Horn, VitaLink Council Questions or Comments Councilmembers Ward, Fayhee, Lopez, Zalucki, Vice Mayor Ribble and Mayor McLain. Public Comments None"
1795,231,Vote,True,,No location name/address matched,Approved the agenda
1796,231,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1797,231,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017-19 as revised
1798,231,Contract Approval,True,,No location name/address matched,"Approved Amendment One to increase Contract EC 2017-04- Stormwater Master Plan with JR Evans in the amount of $40,000"
1799,231,Unknown,False,,No location name/address matched,"No formal action recorded. Financial Report for August 31, 2017"
1800,231,Unknown,False,,No location name/address matched,"No formal action recorded. Approval of July 26, 2017 Council Meeting Minutes"
1801,231,Discussion,True,,No location name/address matched,"No formal action recorded. Florida Department of Transportation (FDOT): US-41 Landscaping Enhancement Project Village Manager Sarkozy spoke to the collaboration between the Village and FDOT, and noted that FDOT has agreed to reimburse the Village up to $750,000 for landscaping and planting; maintenance responsibilities will be transferred to the Village. It was estimated that the annual, recurring cost of maintenance will be approximately $100,000. Scott Wyndham, Wyndham Studio, introduced himself and provided information regarding his background. He spoke to the proposed multi-layering landscape and provided the preliminary design overview, concept, and plant palette. Village Council Meeting Final Action Agenda/Minutes - October 18, 2017 Page 4 of5 Questions or Comments: Mayor Boesch, Vice Mayor Ribble, and Councilmembers McLain, Levitan, Errington, and Batos. Discussion included borders of the project; irrigatio"
1802,231,Vote,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,A motion to adjourn was made and duly passed
1803,232,Administrative,True,,No location name/address matched,Approved agenda
1804,232,Consent Agenda,True,,No location name/address matched,Approved consent agenda with agenda
1805,232,Resolution,True,,No location name/address matched,Adopted Resolution No. 2023-27
1807,232,Vote,True,,No location name/address matched,Approved the Fiscal Year 2024-2025 Village of Estero legislative priorities to include. 1. Highlands Ave. Septic-to-Sewer 2. Sunny Groves UEP 3. Estero Bay Village UEP 4. Cypress Bend UEP 5. Broadway Ave. West Improvements 6. River Oaks Preserve
1808,232,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2023-07
1809,232,Unknown,False,,No location name/address matched,"No formal action recorded. October 4, 2023 Council Meeting Minutes"
1810,232,Unknown,False,,No location name/address matched,No formal action recorded. Financial Report Month ended August 2023
1811,233,Administrative,True,,No location name/address matched,Approved the agenda as amended
1812,233,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1813,233,Resolution,True,,No location name/address matched,"Approved Resolution No. 2016-31 with modifications to the attachment. The policy shall be adopted retroactively and reflected in the fiscal year end September 30, 2016 Audited Financial Statements of the Village"
1814,233,Resolution,True,,No location name/address matched,"Approved Resolution No. 2016-32. The policy shall be adopted retroactively and reflected in the fiscal year end September 30, 2016 Audited Financial Statements of the Village"
