AgendaItemID,MeetingDate,ProjectTitle,Location,Latitude,Longitude,ParsedNumber,ParsedStreet,PointParcelSTRAP,PointParcelAddress,AddressParcelSTRAP,AddressParcelAddress,AddressMatchCount,DistanceMeters,Status,Notes,Document_Link
723,2015-05-08,DISCUSSION - Sign Code Violations Mayor Batos mentioned past problems with violations of Estero-specific Sign Codes; and asked that any member of the public who notices a possible violation report it to Interim Village Manager Peter Lombardi,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,,,364625E109L160000,SUBMERGED,,,0,,VENUE_ONLY,point in SUBMERGED,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/05082015%20minutes.pdf
2190,2016-12-07,"Possible Property Purchase and Sale Agreement Village Manager Sarkozy spoke regarding an available 12.02 acre parcel with DO and zoning in place, which could be used for recreational development","Stoneybrook, Estero, FL",26.4298062,-81.7679548,,,364625E109L160000,SUBMERGED,,,0,,VENUE_ONLY,point in SUBMERGED,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/120716%20Council%20Meeting%20Approved%20Minutes.pdf
1238,2021-07-13,"The Colonnade, Continuing Care Retirement Community (CCRC) aka Volunteers of America (DOS2018-E005) (District 4) 21± acres located on the northeast corner of Corkscrew Road and Sandy Lane","The Colonnade / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,,,344625E1U20112380,9301 CORKSCREW RD,,,0,,VENUE_ONLY,point in 9301 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/07132021%20PZDB%20Minutes.pdf
347,2022-03-08,"The Colonnade, Continuing Care Retirement Community (CCRC) aka Volunteers of America Development Order (DOS2018-E005) (District 4) 21± acres located on the northeast corner of Corkscrew Road and Sandy Lane. Rezoning was approved on January 20, 201...","The Colonnade / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,,,344625E1U20112380,9301 CORKSCREW RD,,,0,,VENUE_ONLY,point in 9301 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/03082022%20PZDB%20Minutes.pdf
1406,2016-08-31,"Assumption of Road Maintenance Responsibilities (Municipal Services) Discussion regarding assuming all roads from Lee County within Estero with the exception ofEstero Parkway east of Three Oaks Parkway, Corkscrew Road, Three Oaks Parkway, and Ben...","Three Oaks Parkway from Williams Road to Estero Parkway, Estero, FL",26.434889506286,-81.788651999919,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/083116%20Council%20Meeting%20Approved%20Minutes.pdf
1885,2024-10-29,Shadow Wood Community Association - Three Oaks Guardhouse Remodel (LDO2024-E037) (District 6) The guardhouse is located at the entrance to Shadow Wood on Oakwilde Boulevard and Three Oaks Parkway. No ex parte communication or conflicts of interest...,"Three Oaks Parkway & Oakwilde Boulevard, Estero, FL",26.413073989755,-81.785739540023,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/10292024%20PZDB%20Minutes.pdf
1385,2021-08-24,"PUBLIC HEARINGS (Quasi-Judicial) The public will have an opportunity to speak for five minutes per agenda item. a. The Tides at Pelican Landing - Paint Permit (District 1) Continued from the July 13th, 2021 meeting. All audience members and staff...",Tides at Pelican Landing Subdivision,26.395281758063803,-81.81280564789286,,,094725E4330040301,23640 WALDEN CENTER DR 301,,,0,,VENUE_ONLY,point in 23640 WALDEN CENTER DR 301,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/08242021%20PZDB%20Minutes.pdf
1680,2021-09-28,"The Tides at Pelican Landing Paint Permit (20256505) (District 1) Located on the west side of US 41, south of Coconut Road. Applicant was cited by Code Enforcement for repainting without a permit. Prior application to re-paint exterior of 11 build...",Tides at Pelican Landing Subdivision,26.395281758063803,-81.81280564789286,,,094725E4330040301,23640 WALDEN CENTER DR 301,,,0,,VENUE_ONLY,point in 23640 WALDEN CENTER DR 301,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09282021%20PZDB%20Minutes.pdf
1996,2015-11-13,"Resolution No. 2015-74 A Resolution of the Village ofEstero, Florida, Approving the Tidewater Plat; and Providing an Effective Date The title of Resolution No. 2015-74 was read by Village Clerk Hall. Community Development Director Gibbs provided a...",Tidewater Subdivision,26.44579161420031,-81.77837751443633,,,264625E2370003120,20079 TAVERNIER DR,,,0,,VENUE_ONLY,point in 20079 TAVERNIER DR,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/11132015%20minutes.pdf
1224,2016-07-13,"Resolution No. 2016-18 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Tidewater Phase 2 Replat; and Providing an Effective Date Tidewater Replat Phase 2-(District 5) (PLT20I6-E001) A rep lat of a part of Unive...","Tidewater by Del Webb, Estero, FL",26.4462,-81.7765,,,264625E23500A00CE,10700 TIDEWATER KEY BLVD,,,0,,VENUE_ONLY,point in 10700 TIDEWATER KEY BLVD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/071316%20Council%20Meeting%20Approved%20Minutes.pdf
1621,2022-09-21,"Rezoning - Village-owned property at the northeast corner of Corkscrew Road and US 41. No ex parte communication or conflicts of interest were noted. Ordinance No. 2022-08 An Ordinance of the Village Council of the Village of Estero, Florida, Cons...","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09212022%20minutes.pdf
2012,2017-11-15,"Resolution No. 2017-31 A Resolution of the Village Council of the Village of Estero, Florida, Supporting the Designation of the Coach Jeff Sommer Memorial Highway on U.S. 41 from the North Boundary to the South Boundary of the Village of Estero; a...","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/111517%20Council%20Meeting%20Approved%20Minutes.pdf
1582,2024-09-18,"First Reading of Zoning Ordinance No. 2024-11 Via Coconut An Ordinance of the Village Council of the Village of Estero, Florida, Approving with Conditions an Amendment to the Estero Planned Development (EPD) for a 20- acre Parcel on the West Side...","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/09182024%20minutes.pdf
1708,2024-10-02,"Second Reading of Zoning Ordinance No. 2024-11 Via Coconut An Ordinance of the Village Council of the Village of Estero, Florida, Approving with Conditions an Amendment to the Estero Planned Development (EPD) for a 20- acre Parcel on the West Side...","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/10022024%20minutes.pdf
449,2015-03-27,"DISCUSSION REGARDING LAND USE B OARDS ORDINANCES AND PROCESSES: Mr. Levitan narrated a PowerPoint presentation entitled ""Planning for Estero Land Use Transition"" (copy to be provided on Village website), outlining the background for the proposed c...",Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,,294625E23100000CE,VILLAGE ON CRESCENT LAKE C/E,,,0,,VENUE_ONLY,point in VILLAGE ON CRESCENT LAKE C/E,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/03272015%20minutes.pdf
1100,2015-07-01,Resolution 2015-39 Appointing Members to the Village of Estero Design Review Board; Establishing Terms of the Members; and Providing an Effective Date (Vice Mayor Levitan),Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,,294625E23100000CE,VILLAGE ON CRESCENT LAKE C/E,,,0,,VENUE_ONLY,point in VILLAGE ON CRESCENT LAKE C/E,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/070115%20Regular%20Meeting%20Approved%20Minutes.pdf
2605,2023-03-15,Recreational Proposals for the Village-owned Williams Road Property,"Williams Road from US 41 to Three Oaks Parkway, Estero, FL",26.420352499197,-81.799938484002,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/3152023%20minutes.pdf
2031,2023-11-15,Williams Road Sports Park Update,"Williams Road from US 41 to Three Oaks Parkway, Estero, FL",26.420352499197,-81.799938484002,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/11152023%20minutes.pdf
1611,2022-09-21,"Final Plan approval for West Bay Island High Rise Resolution No. 2022-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving with Conditions the Final Plan Approval and Two Deviations for West Bay Club Island High Rise...","Williams Road & Baybridge Boulevard, Estero, FL",26.419972358933,-81.832872657959,,,324625E407RD100CE,4500 WEST BAY BLVD,,,0,,VENUE_ONLY,point in 4500 WEST BAY BLVD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09212022%20minutes.pdf
901,2015-06-03,"RESOLUTION - Resolution Regarding Development on Corkscrew Road Vice Mayor Levitan provided background information regarding the resolution, pointed out various items that had been received from interested parties, and commented on the need to con...",along Corkscrew Road,26.436406641374045,-81.7775478216657,,,264625E3270M10000,10801 CORKSCREW RD,,,0,,VENUE_ONLY,point in 10801 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/060315%20Regular%20Meeting%20Approved%20Minutes.pdf
109,2016-01-20,regarding the enhanced Type D buffer in the two areas along Corkscrew Road shown on the exhibit,along Corkscrew Road,26.436406641374045,-81.7775478216657,,,264625E3270M10000,10801 CORKSCREW RD,,,0,,VENUE_ONLY,point in 10801 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/01202016%20minutes.pdf
110,2016-01-20,regarding the enhanced Type D buffer in the two areas along Corkscrew Road shown on the exhibit,along Corkscrew Road,26.436406641374045,-81.7775478216657,,,264625E3270M10000,10801 CORKSCREW RD,,,0,,VENUE_ONLY,point in 10801 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/01202016%20minutes.pdf
1443,2023-09-07,"Resolution No. 2023-21 Replat for RiverCreek Phase Three (formerly known as Corkscrew Crossing) located on Corkscrew Road A Resolution of the Village Council of the Village of Estero, Florida, Approving the Replat of Tracts ""F2"", ""L8"", ""L9"", And ""...",along Corkscrew Road,26.436406641374045,-81.7775478216657,,,264625E3270M10000,10801 CORKSCREW RD,,,0,,VENUE_ONLY,point in 10801 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf
1444,2023-09-07,"Resolution No. 2023-22 Replat for Tract B of Estero Town Commons, (Wawa gas station/convenience store) on Corkscrew Road A Resolution of the Village Council of the Village of Estero, Florida, Approving a Replat of Tract B of Estero Town Commons, I...",along Corkscrew Road,26.436406641374045,-81.7775478216657,,,264625E3270M10000,10801 CORKSCREW RD,,,0,,VENUE_ONLY,point in 10801 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf
963,2024-06-11,"The Goddard School for Early Childhood Development - Development Order (DOS2024-E004)) (District 4) 10100 Arcos Avenue, located on the east side of Three Oaks Parkway, on the corner of Quente Way and Arcos Avenue, and south of Classic Car Wash. Ap...",10100 ARCOS AVE,26.43361648020414,-81.78794350168731,10100,ARCOS,354625E13100A0000,10100 ARCOS AVE,354625E13100A0000,10100 ARCOS AVE,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/06112024%20PZDB%20Minutes.pdf
358,2025-03-11,"South Regional Library - Redesign of exterior entry and interior remodel (District 4) 18251 Three Oaks Parkway, located on the west side of Three Oaks Parkway and north of Corkscrew Road. No ex parte communication or conflicts of interest were noted","18251 Three Oaks Parkway, Estero, FL",26.433779738905564,-81.78952626707927,18251,THREE OAKS,344625E2U21252396,21100 THREE OAKS PKWY,,,0,,ADDRESS_NOT_FOUND,point is in 21100 THREE OAKS PKWY (344625E2U21252396) but address text not in parcel layer,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/03112025%20PZDB%20Minutes.pdf
1776,2021-10-12,"AAAA PreK-8 School Development Order (DOS2021-E004) (District 4) 20897 Three Oaks Parkway, 68.5-acre undeveloped parcel south of Copper Oaks, bounded by Three Oaks Parkway on the west and I-75 on the east. No conflicts have been noted. Chairman Le...","20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,20897,THREE OAKS,264625E4U21862435,20897 THREE OAKS PKWY,264625E4U21862435,20897 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/10122021%20PZDB%20Minutes.pdf
131,2024-01-24,Approval of agreement between the Village and the School Board of Lee County for the acquisition of a parcel of land along Three Oaks Parkway in Estero,"20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,20897,THREE OAKS,264625E4U21862435,20897 THREE OAKS PKWY,264625E4U21862435,20897 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/01242024%20minutes.pdf
1631,2021-09-22,Architectural Services for PreK-8 School on Three Oaks Parkway,"20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,20897,THREE OAKS,264625E4U21862435,20897 THREE OAKS PKWY,264625E4U21862435,20897 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/09222021%20minutes.pdf
1546,2021-09-14,"School Property Three Oaks, AAAA PreK-8 School, Development Order (DOS2021­ E004) (District 4) 20897 Three Oaks Parkway, 68.5-acre undeveloped parcel south of Copper Oaks, bounded by Three Oaks Parkway on the west and I-75 on the east","20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,20897,THREE OAKS,264625E4U21862435,20897 THREE OAKS PKWY,264625E4U21862435,20897 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09142021%20PZDB%20Minutes.pdf
446,2015-03-27,DISCUSSION/RESOLUTION - A discussion and proposed Resolution approving the Fire Control and Prevention Interlocal Agreement between the Estero Fire Rescue District and Village of Estero. Interim Village Attorney Burt Saunders conveyed a request fr...,"21500 Three Oaks Parkway, Estero, FL 33928",26.426449705114,-81.788771609677,21500,THREE OAKS,344625E3U21322315,21500 THREE OAKS PKWY,344625E3U21322315,21500 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/03272015%20minutes.pdf
2000,2015-11-13,"Fire Rescue Interlocal Agreements (Vice Mayor Levitan) Vice Mayor Levitan provided background information regarding the resolutions that were tabled at the July 1, 2015 Council meeting and explained the amendments made to the Interlocal Agreement...","21500 Three Oaks Parkway, Estero, FL 33928",26.426449705114,-81.788771609677,21500,THREE OAKS,344625E3U21322315,21500 THREE OAKS PKWY,344625E3U21322315,21500 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/11132015%20minutes.pdf
1423,2017-09-06,Interlocal Agreement with Estero Fire Rescue for Fire Services,"21500 Three Oaks Parkway, Estero, FL 33928",26.426449705114,-81.788771609677,21500,THREE OAKS,344625E3U21322315,21500 THREE OAKS PKWY,344625E3U21322315,21500 THREE OAKS PKWY,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/090617%20Council%20Special%20Emergency%20Meeting%20Approved%20Minutes.pdf
2005,2023-11-14,"Hilton Garden Inn - Development Order (DOS2020-E002) (District 6) 8009 Sweetwater Ranch Boulevard, a cleared and vacant 2.16 acre parcel at the southwest corner of Via Villagio and Sweetwater Ranch Boulevard adjacent to the Estero Fire Station. Ap...",8009 SWEETWATER RANCH BLVD,26.41181500803066,-81.80949049712162,8009,SWEETWATER RANCH,044725E3301D30000,8009 SWEETWATER RANCH BLVD,044725E3301D30000,8009 SWEETWATER RANCH BLVD,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/11142023%20PZDB%20Minutes.pdf
1769,2023-10-10,"Hilton Garden Inn Development Order (DOS2020-E002) (District 6) 8009 Sweetwater Ranch Blvd., a cleared and vacant 2.16 acre parcel at the southwest corner of Via Villagio and Sweetwater Ranch Blvd. adjacent to the Estero Fire Station",8009 SWEETWATER RANCH BLVD,26.41181500803066,-81.80949049712162,8009,SWEETWATER RANCH,044725E3301D30000,8009 SWEETWATER RANCH BLVD,044725E3301D30000,8009 SWEETWATER RANCH BLVD,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/10102023%20PZDB%20Minutes.pdf
